÷§»Ø¥˙¬Î,÷§»Ø√˚≥∆,Ωª“◊ ±º‰,ø™≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€, ’≈Ãº€,’«µ¯,’«µ¯∑˘%,≥…Ωª¡ø,≥…Ωª∂Ó
600760,÷–∫Ω…Ú∑…,2022-08-19,64.9500,65.7700,63.5100,63.5500,-1.6400,-2.5157,"7,739,190","497,894,240"
600760,÷–∫Ω…Ú∑…,2022-08-22,63.1100,65.0500,62.5000,64.7800,1.2300,1.9355,"7,314,742","470,128,544"
600760,÷–∫Ω…Ú∑…,2022-08-23,64.5500,64.8000,62.6200,63.7100,-1.0700,-1.6517,"9,218,041","585,330,848"
600760,÷–∫Ω…Ú∑…,2022-08-24,63.6400,63.6400,61.0600,61.3200,-2.3900,-3.7514,"9,200,099","569,316,560"
600760,÷–∫Ω…Ú∑…,2022-08-25,61.3900,61.8700,60.5300,61.4900,0.1700,0.2772,"7,624,836","466,626,544"
600760,÷–∫Ω…Ú∑…,2022-08-26,61.6100,62.2500,60.2100,60.6600,-0.8300,-1.3498,"8,667,671","530,047,776"
600760,÷–∫Ω…Ú∑…,2022-08-29,60.0000,61.7900,59.3800,61.6300,0.9700,1.5991,"9,149,848","559,290,320"
600760,÷–∫Ω…Ú∑…,2022-08-30,61.0000,61.1000,59.3800,59.6300,-2.0000,-3.2452,"10,235,834","612,729,200"
600760,÷–∫Ω…Ú∑…,2022-08-31,59.9200,60.1300,58.1800,58.7600,-0.8700,-1.4590,"9,131,617","538,120,608"
600760,÷–∫Ω…Ú∑…,2022-09-01,58.7600,59.5800,57.9000,58.5800,-0.1800,-0.3063,"10,240,615","599,726,640"
600760,÷–∫Ω…Ú∑…,2022-09-02,58.1800,59.3000,57.6000,58.6400,0.0600,0.1024,"7,929,956","463,432,304"
600760,÷–∫Ω…Ú∑…,2022-09-05,58.5000,59.3000,57.6700,58.1100,-0.5300,-0.9038,"5,673,299","331,524,800"
600760,÷–∫Ω…Ú∑…,2022-09-06,58.7000,63.9200,58.7000,62.5200,4.4100,7.5891,"28,199,501","1,754,513,296"
600760,÷–∫Ω…Ú∑…,2022-09-07,62.1000,65.1100,61.8900,64.3100,1.7900,2.8631,"19,493,407","1,240,904,624"
600760,÷–∫Ω…Ú∑…,2022-09-08,64.1600,65.9900,64.1600,65.2400,0.9300,1.4461,"15,204,314","994,711,024"
600760,÷–∫Ω…Ú∑…,2022-09-09,64.9900,66.9800,64.5800,65.7000,0.4600,0.7051,"14,740,235","970,644,688"
600760,÷–∫Ω…Ú∑…,2022-09-13,66.0000,68.1000,65.4900,67.6300,1.9300,2.9376,"16,656,451","1,116,693,376"
600760,÷–∫Ω…Ú∑…,2022-09-14,67.2400,68.0800,66.5500,67.3200,-0.3100,-0.4584,"10,442,083","703,223,552"
600760,÷–∫Ω…Ú∑…,2022-09-15,67.3900,67.5700,64.8200,65.5300,-1.7900,-2.6589,"10,073,898","662,001,632"
600760,÷–∫Ω…Ú∑…,2022-09-16,65.4000,67.2800,65.2100,65.6200,0.0900,0.1373,"13,680,939","907,866,816"
600760,÷–∫Ω…Ú∑…,2022-09-19,65.6700,67.1800,65.1500,65.5300,-0.0900,-0.1372,"7,925,814","521,231,328"
600760,÷–∫Ω…Ú∑…,2022-09-20,65.8000,66.8000,65.0300,65.5100,-0.0200,-0.0305,"7,158,562","470,746,560"
600760,÷–∫Ω…Ú∑…,2022-09-21,65.3600,66.1000,63.3000,65.7900,0.2800,0.4274,"10,285,832","667,157,152"
600760,÷–∫Ω…Ú∑…,2022-09-22,65.9800,67.1600,65.0000,66.3100,0.5200,0.7904,"9,506,292","632,128,912"
600760,÷–∫Ω…Ú∑…,2022-09-23,66.1100,70.7000,65.3300,66.3600,0.0500,0.0754,"23,050,545","1,556,000,336"
600760,÷–∫Ω…Ú∑…,2022-09-26,65.9000,66.6400,64.0000,64.2000,-2.1600,-3.2550,"12,712,544","829,543,408"
600760,÷–∫Ω…Ú∑…,2022-09-27,64.2000,66.1000,63.9900,64.9200,0.7200,1.1215,"8,114,648","527,857,808"
600760,÷–∫Ω…Ú∑…,2022-09-28,64.7900,66.4800,62.9000,63.3300,-1.5900,-2.4492,"8,942,724","574,995,184"
600760,÷–∫Ω…Ú∑…,2022-09-29,64.1900,65.6400,63.0700,63.7100,0.3800,0.6000,"8,839,100","568,158,768"
600760,÷–∫Ω…Ú∑…,2022-09-30,63.7200,63.9000,60.9400,60.9500,-2.7600,-4.3321,"9,519,925","586,715,248"
600760,÷–∫Ω…Ú∑…,2022-10-10,61.0000,62.2500,60.5000,60.9700,0.0200,0.0328,"7,647,039","469,232,800"
600760,÷–∫Ω…Ú∑…,2022-10-11,60.9700,61.6900,60.0000,60.7200,-0.2500,-0.4100,"6,512,415","395,171,568"
600760,÷–∫Ω…Ú∑…,2022-10-12,60.4200,61.9900,58.9100,61.9000,1.1800,1.9433,"7,184,620","434,059,936"
600760,÷–∫Ω…Ú∑…,2022-10-13,61.2000,63.3600,61.0600,61.7400,-0.1600,-0.2585,"7,425,614","461,080,944"
600760,÷–∫Ω…Ú∑…,2022-10-14,62.3000,65.9000,61.3400,64.9700,3.2300,5.2316,"12,484,467","797,448,512"
600760,÷–∫Ω…Ú∑…,2022-10-17,64.6800,69.4500,64.4300,69.4200,4.4500,6.8493,"19,700,229","1,340,051,328"
600760,÷–∫Ω…Ú∑…,2022-10-18,69.4300,70.0000,67.3300,69.3400,-0.0800,-0.1152,"13,418,405","928,013,264"
600760,÷–∫Ω…Ú∑…,2022-10-19,69.3300,69.4300,67.9800,68.1300,-1.2100,-1.7450,"6,845,146","469,355,696"
600760,÷–∫Ω…Ú∑…,2022-10-20,67.8200,68.7200,66.8500,67.4000,-0.7300,-1.0715,"5,556,231","376,425,600"
600760,÷–∫Ω…Ú∑…,2022-10-21,67.4100,69.6900,66.8000,67.8000,0.4000,0.5935,"8,712,508","592,462,384"
600760,÷–∫Ω…Ú∑…,2022-10-24,69.1900,72.8300,69.1900,71.9100,4.1100,6.0619,"24,025,222","1,717,459,536"
600760,÷–∫Ω…Ú∑…,2022-10-25,71.8000,73.0100,70.9300,71.7400,-0.1700,-0.2364,"10,736,723","774,397,184"
600760,÷–∫Ω…Ú∑…,2022-10-26,71.7000,72.9800,70.8700,72.0200,0.2800,0.3903,"8,034,570","576,839,696"
600760,÷–∫Ω…Ú∑…,2022-10-27,72.1500,72.1500,69.9900,71.3000,-0.7200,-0.9997,"7,774,337","551,604,176"
600760,÷–∫Ω…Ú∑…,2022-10-28,70.3500,72.5800,70.0300,70.6900,-0.6100,-0.8555,"6,983,602","498,025,056"
600760,÷–∫Ω…Ú∑…,2022-10-31,70.6900,73.0000,65.9800,72.4600,1.7700,2.5039,"18,866,160","1,316,522,016"
600760,÷–∫Ω…Ú∑…,2022-11-01,72.1000,72.6100,68.0800,68.7700,-3.6900,-5.0925,"17,516,070","1,218,774,512"
600760,÷–∫Ω…Ú∑…,2022-11-02,68.6300,68.7000,65.9400,67.6300,-1.1400,-1.6577,"25,106,326","1,679,404,256"
600760,÷–∫Ω…Ú∑…,2022-11-03,66.8400,69.6300,66.8000,68.3700,0.7400,1.0942,"14,657,152","999,808,896"
600760,÷–∫Ω…Ú∑…,2022-11-04,68.3800,68.8000,67.5100,68.6500,0.2800,0.4095,"9,368,156","639,645,296"
600760,÷–∫Ω…Ú∑…,2022-11-07,68.8900,68.9800,66.0000,66.3200,-2.3300,-3.3940,"16,327,987","1,092,283,584"
600760,÷–∫Ω…Ú∑…,2022-11-08,66.3000,67.4400,66.0000,67.2600,0.9400,1.4174,"9,925,067","663,998,224"
600760,÷–∫Ω…Ú∑…,2022-11-09,68.3000,68.6200,66.4500,66.5300,-0.7300,-1.0853,"11,083,685","749,079,568"
600760,÷–∫Ω…Ú∑…,2022-11-10,65.9300,66.3000,65.0000,65.3100,-1.2200,-1.8338,"8,761,447","573,954,000"
600760,÷–∫Ω…Ú∑…,2022-11-11,66.5000,66.8000,65.0000,66.3100,1.0000,1.5312,"12,315,485","811,099,824"
600760,÷–∫Ω…Ú∑…,2022-11-14,66.3100,66.9000,65.0000,65.7400,-0.5700,-0.8596,"9,024,235","595,668,896"
600760,÷–∫Ω…Ú∑…,2022-11-15,65.2100,66.3000,65.2000,66.1700,0.4300,0.6541,"9,665,869","636,842,928"
600760,÷–∫Ω…Ú∑…,2022-11-16,66.1800,68.3600,66.1800,67.1000,0.9300,1.4055,"17,205,965","1,158,864,864"
600760,÷–∫Ω…Ú∑…,2022-11-17,66.3300,66.7600,64.1000,65.8500,-1.2500,-1.8629,"12,998,499","845,071,744"
600760,÷–∫Ω…Ú∑…,2022-11-18,65.3900,65.9800,64.1600,64.2900,-1.5600,-2.3690,"8,355,473","540,474,672"
600760,÷–∫Ω…Ú∑…,2022-11-21,64.2700,64.7000,63.6000,64.4500,0.1600,0.2489,"9,051,580","581,174,240"
600760,÷–∫Ω…Ú∑…,2022-11-22,64.4400,66.9400,64.2000,65.5900,1.1400,1.7688,"15,609,265","1,024,487,616"
600760,÷–∫Ω…Ú∑…,2022-11-23,65.7000,66.5500,64.6100,66.1600,0.5700,0.8690,"9,830,121","645,627,328"
600760,÷–∫Ω…Ú∑…,2022-11-24,66.1000,66.5000,65.1100,65.3800,-0.7800,-1.1790,"6,663,808","438,182,576"
600760,÷–∫Ω…Ú∑…,2022-11-25,65.4800,65.5800,64.0000,64.1300,-1.2500,-1.9119,"6,644,036","430,175,728"
600760,÷–∫Ω…Ú∑…,2022-11-28,63.1100,65.1600,63.0000,64.6800,0.5500,0.8576,"6,073,352","389,618,224"
600760,÷–∫Ω…Ú∑…,2022-11-29,65.7000,67.0700,64.5100,64.7100,0.0300,0.0464,"12,213,958","801,543,072"
600760,÷–∫Ω…Ú∑…,2022-11-30,65.2800,65.5000,62.1600,62.2300,-2.4800,-3.8325,"22,380,778","1,409,042,048"
600760,÷–∫Ω…Ú∑…,2022-12-01,62.0200,62.7900,61.3700,62.7200,0.4900,0.7874,"14,448,753","897,166,528"
600760,÷–∫Ω…Ú∑…,2022-12-02,62.3600,62.3900,61.6600,61.8800,-0.8400,-1.3393,"9,551,057","592,252,800"
600760,÷–∫Ω…Ú∑…,2022-12-05,62.1600,62.3500,60.3000,60.8600,-1.0200,-1.6484,"19,272,428","1,179,693,856"
600760,÷–∫Ω…Ú∑…,2022-12-06,60.4500,61.3500,59.4600,61.3500,0.4900,0.8051,"17,071,336","1,031,046,416"
600760,÷–∫Ω…Ú∑…,2022-12-07,61.0000,62.2000,60.8300,62.2000,0.8500,1.3855,"14,988,299","925,869,648"
600760,÷–∫Ω…Ú∑…,2022-12-08,62.2900,62.3600,60.5800,60.7200,-1.4800,-2.3794,"12,168,407","746,199,728"
600760,÷–∫Ω…Ú∑…,2022-12-09,60.7200,61.0800,59.4600,59.6400,-1.0800,-1.7787,"14,207,337","850,120,288"
600760,÷–∫Ω…Ú∑…,2022-12-12,59.4400,60.4900,58.6000,60.0200,0.3800,0.6372,"11,345,876","675,229,040"
600760,÷–∫Ω…Ú∑…,2022-12-13,60.0000,60.0100,59.0100,59.1800,-0.8400,-1.3995,"6,653,293","395,203,728"
600760,÷–∫Ω…Ú∑…,2022-12-14,59.1100,60.1500,59.0000,59.6500,0.4700,0.7942,"6,071,439","362,794,688"
600760,÷–∫Ω…Ú∑…,2022-12-15,59.3800,60.0900,59.3800,59.7200,0.0700,0.1174,"4,846,545","289,423,024"
600760,÷–∫Ω…Ú∑…,2022-12-16,59.5900,59.7000,58.3000,58.6300,-1.0900,-1.8252,"6,500,460","382,156,032"
600760,÷–∫Ω…Ú∑…,2022-12-19,58.5100,58.9400,57.5500,57.7400,-0.8900,-1.5180,"6,777,202","393,642,704"
600760,÷–∫Ω…Ú∑…,2022-12-20,57.7100,58.6700,57.7000,58.5300,0.7900,1.3682,"7,562,617","440,897,200"
600760,÷–∫Ω…Ú∑…,2022-12-21,58.4900,59.2700,58.0200,58.3700,-0.1600,-0.2734,"6,038,577","354,519,792"
600760,÷–∫Ω…Ú∑…,2022-12-22,58.1500,59.2000,57.1000,58.4000,0.0300,0.0514,"6,778,508","393,626,768"
600760,÷–∫Ω…Ú∑…,2022-12-23,58.0200,58.3000,56.1000,56.4500,-1.9500,-3.3390,"8,195,404","467,335,056"
600760,÷–∫Ω…Ú∑…,2022-12-26,56.5000,59.2200,56.5000,59.1800,2.7300,4.8361,"14,165,332","824,420,416"
600760,÷–∫Ω…Ú∑…,2022-12-27,59.1000,59.6300,58.5300,58.9800,-0.2000,-0.3380,"6,258,755","368,994,640"
600760,÷–∫Ω…Ú∑…,2022-12-28,58.9900,58.9900,57.2400,57.6000,-1.3800,-2.3398,"7,899,776","458,028,560"
600760,÷–∫Ω…Ú∑…,2022-12-29,57.7000,59.5000,57.3000,58.4800,0.8800,1.5278,"9,961,254","583,341,104"
600760,÷–∫Ω…Ú∑…,2022-12-30,58.4700,59.2600,58.0000,58.6300,0.1500,0.2565,"6,556,715","384,817,744"
600760,÷–∫Ω…Ú∑…,2023-01-03,58.4100,60.6000,58.3200,60.4300,1.8000,3.0701,"13,545,769","811,266,976"
600760,÷–∫Ω…Ú∑…,2023-01-04,60.3600,60.3800,59.2200,59.7500,-0.6800,-1.1253,"7,151,213","427,271,392"
600760,÷–∫Ω…Ú∑…,2023-01-05,59.7600,60.2900,59.5500,60.1800,0.4300,0.7197,"7,794,901","467,346,848"
600760,÷–∫Ω…Ú∑…,2023-01-06,59.8600,60.2000,59.7700,60.0300,-0.1500,-0.2493,"6,336,497","379,926,080"
600760,÷–∫Ω…Ú∑…,2023-01-09,60.0400,60.4100,58.1600,58.4800,-1.5500,-2.5820,"12,150,775","715,386,080"
600760,÷–∫Ω…Ú∑…,2023-01-10,58.5500,58.8900,57.3800,57.6800,-0.8000,-1.3680,"11,801,763","680,782,688"
600760,÷–∫Ω…Ú∑…,2023-01-11,57.5100,58.5000,57.2700,57.6500,-0.0300,-0.0520,"7,168,498","414,274,768"
600760,÷–∫Ω…Ú∑…,2023-01-12,58.6000,58.9000,57.3600,57.5300,-0.1200,-0.2082,"8,921,236","516,405,552"
600760,÷–∫Ω…Ú∑…,2023-01-13,57.6600,57.8800,57.2200,57.7300,0.2000,0.3476,"5,721,587","329,353,552"
600760,÷–∫Ω…Ú∑…,2023-01-16,57.7500,58.6700,57.5500,58.4000,0.6700,1.1606,"10,509,019","612,020,272"
600760,÷–∫Ω…Ú∑…,2023-01-17,58.6000,59.1000,57.9800,58.8500,0.4500,0.7705,"9,000,515","528,641,616"
600760,÷–∫Ω…Ú∑…,2023-01-18,58.8500,59.0900,58.6100,58.8500,0.0000,0.0000,"4,925,860","289,962,704"
600760,÷–∫Ω…Ú∑…,2023-01-19,58.3000,59.6500,58.3000,59.5400,0.6900,1.1725,"7,186,293","425,080,160"
600760,÷–∫Ω…Ú∑…,2023-01-20,59.5400,59.9600,59.2800,59.5700,0.0300,0.0504,"6,244,611","371,972,544"
600760,÷–∫Ω…Ú∑…,2023-01-30,60.3800,61.9000,59.8500,61.2400,1.6700,2.8034,"21,581,542","1,315,909,664"
600760,÷–∫Ω…Ú∑…,2023-01-31,60.7800,61.3100,60.7000,61.0600,-0.1800,-0.2939,"8,892,607","542,655,920"
600760,÷–∫Ω…Ú∑…,2023-02-01,61.1300,61.3000,60.3500,61.3000,0.2400,0.3931,"9,983,120","608,360,688"
600760,÷–∫Ω…Ú∑…,2023-02-02,61.5900,61.7800,59.8200,59.9900,-1.3100,-2.1370,"16,717,960","1,012,234,960"
600760,÷–∫Ω…Ú∑…,2023-02-03,60.0000,60.5400,59.2100,60.4700,0.4800,0.8001,"11,518,702","689,317,088"
600760,÷–∫Ω…Ú∑…,2023-02-06,60.1000,60.9400,59.7700,59.9100,-0.5600,-0.9261,"7,552,587","455,151,456"
600760,÷–∫Ω…Ú∑…,2023-02-07,60.0000,60.3400,59.0000,59.3800,-0.5300,-0.8847,"9,170,419","545,288,928"
600760,÷–∫Ω…Ú∑…,2023-02-08,59.4000,59.4500,58.4900,58.4900,-0.8900,-1.4988,"7,971,213","468,627,776"
600760,÷–∫Ω…Ú∑…,2023-02-09,58.4200,59.2800,58.2800,59.1300,0.6400,1.0942,"7,996,215","471,734,224"
600760,÷–∫Ω…Ú∑…,2023-02-10,58.9900,59.1000,58.0000,58.2600,-0.8700,-1.4713,"10,956,625","639,373,232"
600760,÷–∫Ω…Ú∑…,2023-02-13,58.2600,58.8600,58.0700,58.4000,0.1400,0.2403,"10,911,929","637,213,760"
600760,÷–∫Ω…Ú∑…,2023-02-14,58.3000,58.3300,57.6000,58.0200,-0.3800,-0.6507,"10,485,673","606,620,272"
600760,÷–∫Ω…Ú∑…,2023-02-15,58.0300,58.5000,57.6800,58.4400,0.4200,0.7239,"8,241,656","479,130,480"
600760,÷–∫Ω…Ú∑…,2023-02-16,58.2300,58.6300,57.0300,57.5400,-0.9000,-1.5400,"12,548,197","727,627,776"
600760,÷–∫Ω…Ú∑…,2023-02-17,57.4800,57.6300,56.5000,56.7900,-0.7500,-1.3034,"11,361,571","646,374,272"
600760,÷–∫Ω…Ú∑…,2023-02-20,56.6700,57.2600,56.5100,57.1400,0.3500,0.6163,"6,531,218","372,001,168"
600760,÷–∫Ω…Ú∑…,2023-02-21,57.1600,58.1700,57.1600,57.9300,0.7900,1.3826,"9,335,298","539,815,008"
600760,÷–∫Ω…Ú∑…,2023-02-22,57.5800,58.1700,57.5000,57.7300,-0.2000,-0.3452,"5,892,134","340,456,416"
600760,÷–∫Ω…Ú∑…,2023-02-23,57.8300,57.8500,57.0000,57.2000,-0.5300,-0.9181,"6,276,809","360,568,480"
600760,÷–∫Ω…Ú∑…,2023-02-24,57.4800,59.2300,57.4800,58.4400,1.2400,2.1678,"21,747,254","1,274,856,000"
600760,÷–∫Ω…Ú∑…,2023-02-27,58.6000,58.7800,57.4800,57.7900,-0.6500,-1.1122,"12,248,116","710,606,128"
600760,÷–∫Ω…Ú∑…,2023-02-28,57.7700,58.0000,57.3800,57.8200,0.0300,0.0519,"6,064,763","350,029,392"
600760,÷–∫Ω…Ú∑…,2023-03-01,57.7000,57.9800,57.6400,57.9400,0.1200,0.2075,"6,748,516","390,164,656"
600760,÷–∫Ω…Ú∑…,2023-03-02,57.9400,58.4000,57.4400,57.7100,-0.2300,-0.3970,"8,499,254","491,711,072"
600760,÷–∫Ω…Ú∑…,2023-03-03,57.7100,59.0400,57.4600,59.0300,1.3200,2.2873,"22,680,634","1,330,368,896"
600760,÷–∫Ω…Ú∑…,2023-03-06,60.0000,60.1600,58.3800,59.2600,0.2300,0.3896,"23,835,109","1,412,341,008"
600760,÷–∫Ω…Ú∑…,2023-03-07,59.0000,59.1600,58.1100,58.2500,-1.0100,-1.7044,"12,599,922","739,149,744"
600760,÷–∫Ω…Ú∑…,2023-03-08,57.9800,58.9000,57.6900,58.7800,0.5300,0.9099,"9,318,074","544,472,208"
600760,÷–∫Ω…Ú∑…,2023-03-09,58.6600,58.7800,56.7900,57.0000,-1.7800,-3.0282,"19,348,883","1,109,646,192"
600760,÷–∫Ω…Ú∑…,2023-03-10,56.7000,57.1700,56.6000,56.6600,-0.3400,-0.5965,"7,464,055","423,895,888"
600760,÷–∫Ω…Ú∑…,2023-03-13,56.5800,56.9800,56.2500,56.8600,0.2000,0.3530,"5,719,091","323,710,256"
600760,÷–∫Ω…Ú∑…,2023-03-14,56.7500,56.7900,54.6000,55.5700,-1.2900,-2.2687,"10,826,231","603,891,360"
600760,÷–∫Ω…Ú∑…,2023-03-15,55.8700,55.8700,54.8900,55.0600,-0.5100,-0.9178,"8,279,866","457,627,392"
600760,÷–∫Ω…Ú∑…,2023-03-16,54.7000,55.0000,53.1600,53.5000,-1.5600,-2.8333,"10,505,214","566,272,272"
600760,÷–∫Ω…Ú∑…,2023-03-17,53.7400,54.1100,53.1300,53.6700,0.1700,0.3178,"6,405,419","343,828,992"
600760,÷–∫Ω…Ú∑…,2023-03-20,53.8900,54.4900,53.5500,53.9300,0.2600,0.4844,"5,932,103","320,712,240"
600760,÷–∫Ω…Ú∑…,2023-03-21,54.7800,56.9000,54.6100,55.5600,1.6300,3.0224,"15,085,164","843,950,272"
600760,÷–∫Ω…Ú∑…,2023-03-22,55.5000,55.5000,54.5000,54.8500,-0.7100,-1.2779,"8,621,960","472,923,376"
600760,÷–∫Ω…Ú∑…,2023-03-23,54.6000,55.2000,54.2600,55.1900,0.3400,0.6199,"7,339,906","401,287,568"
600760,÷–∫Ω…Ú∑…,2023-03-24,55.0000,55.1900,54.7300,54.8200,-0.3700,-0.6704,"5,349,860","293,741,216"
600760,÷–∫Ω…Ú∑…,2023-03-27,54.8800,54.9000,53.8800,54.0300,-0.7900,-1.4411,"6,609,035","357,397,216"
600760,÷–∫Ω…Ú∑…,2023-03-28,54.1700,54.4600,53.3500,53.5400,-0.4900,-0.9069,"6,173,202","331,981,152"
600760,÷–∫Ω…Ú∑…,2023-03-29,53.5700,53.5900,53.0100,53.4200,-0.1200,-0.2241,"5,579,047","297,095,088"
600760,÷–∫Ω…Ú∑…,2023-03-30,53.4500,53.6900,53.1100,53.6800,0.2600,0.4867,"5,064,453","270,454,064"
600760,÷–∫Ω…Ú∑…,2023-03-31,53.7300,54.0000,53.4800,53.8400,0.1600,0.2981,"5,054,681","271,881,824"
600760,÷–∫Ω…Ú∑…,2023-04-03,53.8400,54.6000,53.6900,54.3700,0.5300,0.9844,"7,611,228","412,553,088"
600760,÷–∫Ω…Ú∑…,2023-04-04,54.3400,54.5500,53.4000,53.8800,-0.4900,-0.9012,"7,606,871","409,924,288"
600760,÷–∫Ω…Ú∑…,2023-04-06,53.7300,54.2700,53.3900,54.2000,0.3200,0.5939,"7,241,056","390,871,520"
600760,÷–∫Ω…Ú∑…,2023-04-07,54.2400,54.6000,54.1700,54.3800,0.1800,0.3321,"6,035,026","328,446,320"
600760,÷–∫Ω…Ú∑…,2023-04-10,55.2000,55.6200,54.6100,54.8100,0.4300,0.7907,"9,257,402","510,620,240"
600760,÷–∫Ω…Ú∑…,2023-04-11,54.8100,55.1100,54.5100,54.7500,-0.0600,-0.1095,"4,227,743","231,492,699"
600760,÷–∫Ω…Ú∑…,2023-04-12,54.7600,55.0000,54.5000,54.7800,0.0300,0.0548,"4,065,882","222,494,757"
600760,÷–∫Ω…Ú∑…,2023-04-13,54.8200,55.2200,54.0000,54.9900,0.2100,0.3834,"6,462,381","353,540,800"
600760,÷–∫Ω…Ú∑…,2023-04-14,55.0000,55.1000,54.4000,54.8500,-0.1400,-0.2546,"4,429,737","242,360,939"
600760,÷–∫Ω…Ú∑…,2023-04-17,54.7600,55.6000,54.4000,55.5700,0.7200,1.3127,"7,941,953","437,867,488"
600760,÷–∫Ω…Ú∑…,2023-04-18,55.6000,57.3600,55.3300,56.5500,0.9800,1.7635,"16,112,549","908,667,520"
600760,÷–∫Ω…Ú∑…,2023-04-19,56.4800,56.7400,55.8500,56.2100,-0.3400,-0.6012,"8,076,478","453,718,864"
600760,÷–∫Ω…Ú∑…,2023-04-20,56.0600,56.2000,55.4000,55.8200,-0.3900,-0.6938,"5,985,703","333,536,752"
600760,÷–∫Ω…Ú∑…,2023-04-21,55.5900,57.5000,55.5500,56.6100,0.7900,1.4153,"14,727,178","838,858,976"
600760,÷–∫Ω…Ú∑…,2023-04-24,56.3000,57.5000,55.2500,56.9500,0.3400,0.6006,"10,298,836","583,087,680"
600760,÷–∫Ω…Ú∑…,2023-04-25,57.4800,57.8900,56.6900,56.8900,-0.0600,-0.1054,"12,003,174","687,773,504"
600760,÷–∫Ω…Ú∑…,2023-04-26,56.6700,57.4100,56.1100,57.2500,0.3600,0.6328,"10,529,578","598,886,272"
600760,÷–∫Ω…Ú∑…,2023-04-27,57.2600,57.7000,56.7100,57.4500,0.2000,0.3493,"8,446,732","484,053,472"
600760,÷–∫Ω…Ú∑…,2023-04-28,57.1600,57.7100,57.1300,57.5100,0.0600,0.1044,"8,177,223","469,622,560"
600760,÷–∫Ω…Ú∑…,2023-05-04,57.3300,57.8500,56.6000,56.6100,-0.9000,-1.5649,"8,414,134","479,691,376"
600760,÷–∫Ω…Ú∑…,2023-05-05,56.5600,56.9500,55.6500,56.0100,-0.6000,-1.0599,"7,606,055","426,646,080"
600760,÷–∫Ω…Ú∑…,2023-05-08,56.0100,58.7300,55.9800,58.6200,2.6100,4.6599,"21,318,242","1,237,009,344"
600760,÷–∫Ω…Ú∑…,2023-05-09,58.9500,61.6200,58.8500,59.1600,0.5400,0.9212,"31,168,385","1,876,444,240"
600760,÷–∫Ω…Ú∑…,2023-05-10,59.1400,59.1400,56.6600,57.3200,-1.8400,-3.1102,"16,960,342","974,281,088"
600760,÷–∫Ω…Ú∑…,2023-05-11,57.0500,57.8600,56.8100,57.4900,0.1700,0.2966,"6,699,054","384,791,408"
600760,÷–∫Ω…Ú∑…,2023-05-12,57.4100,57.4600,56.3500,57.1500,-0.3400,-0.5914,"8,407,287","477,741,888"
600760,÷–∫Ω…Ú∑…,2023-05-15,57.0100,59.9500,56.8200,59.7900,2.6400,4.6194,"20,233,130","1,193,411,168"
600760,÷–∫Ω…Ú∑…,2023-05-16,59.6500,60.2300,59.0000,59.7900,0.0000,0.0000,"11,516,595","688,432,304"
600760,÷–∫Ω…Ú∑…,2023-05-17,59.7500,61.6500,59.1300,60.7200,0.9300,1.5554,"18,315,518","1,110,510,656"
600760,÷–∫Ω…Ú∑…,2023-05-18,60.7100,60.7200,59.7500,59.8400,-0.8800,-1.4493,"8,494,652","510,342,688"
600760,÷–∫Ω…Ú∑…,2023-05-19,59.5900,60.6700,59.2400,59.6100,-0.2300,-0.3844,"8,677,333","519,726,656"
600760,÷–∫Ω…Ú∑…,2023-05-22,59.6100,60.2400,58.8000,59.4300,-0.1800,-0.3020,"6,939,840","412,604,544"
600760,÷–∫Ω…Ú∑…,2023-05-23,59.5000,59.5500,58.0000,58.0600,-1.3700,-2.3052,"8,824,270","515,330,032"
600760,÷–∫Ω…Ú∑…,2023-05-24,57.7000,58.9600,57.3000,58.0000,-0.0600,-0.1033,"7,491,539","435,556,640"
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
 ˝æ›¿¥‘¥£∫∂´∑Ω≤∆∏ªChoice ˝æ›,,,,,,,,,,
